name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Evening Run,Run,2023-08-05T00:10:44Z,2,83.1,150.4,2.907,4840.1,2095,True,164.0,4.896,1665,Run,5.3,0,0,0
Morning Run,Run,2023-08-03T14:06:44Z,1,82.1,161.7,2.737,12886.7,4892,True,181.0,4.315,4709,Run,10.5,3,1,0
Evening Ride,Ride,2023-08-03T00:49:51Z,1,,150.5,7.473,20072.6,2792,True,167.0,9.748,2686,Ride,8.0,3,14,5
Evening Run,Run,2023-08-02T01:35:04Z,1,83.2,168.8,2.673,1638.8,613,True,178.0,3.259,613,Run,0.0,0,0,0
Evening Run,Run,2023-08-02T01:26:01Z,1,87.4,185.3,4.318,811.7,188,True,196.0,5.048,188,Run,0.0,0,1,1
Evening Run,Run,2023-08-02T01:20:23Z,1,87.3,182.2,4.099,815.6,199,True,190.0,4.541,199,Run,0.0,0,1,0
Evening Run,Run,2023-08-02T01:14:47Z,1,87.0,184.9,4.146,816.7,197,True,198.0,4.796,197,Run,0.0,0,1,0
Evening Run,Run,2023-08-02T01:09:15Z,1,87.9,169.5,4.175,809.9,194,True,195.0,5.096,194,Run,0.0,0,1,1
Evening Run,Run,2023-08-02T01:03:43Z,1,87.9,163.4,4.225,811.2,192,True,172.0,4.918,192,Run,0.0,0,1,0
Evening Run,Run,2023-08-02T00:58:15Z,1,87.3,158.4,4.224,815.2,193,True,167.0,5.078,193,Run,0.0,0,3,1
Evening Run,Run,2023-08-02T00:27:38Z,2,83.4,149.4,2.996,2204.9,955,True,164.0,3.582,736,Run,2.1,0,0,0
Morning Run,Run,2023-07-31T14:07:44Z,1,82.0,167.1,2.784,12918.1,4918,True,185.0,4.407,4640,Run,10.8,2,0,0
Evening Run,Run,2023-07-31T00:35:59Z,1,83.7,149.9,2.947,2673.2,3471,True,184.0,5.242,907,Run,0.0,1,0,0
Afternoon Run,Run,2023-07-29T22:38:13Z,1,82.4,144.7,2.938,3228.8,1445,True,179.0,3.47,1099,Run,0.0,1,0,0
Evening Run,Run,2023-07-28T00:54:01Z,1,81.7,170.2,2.453,819.5,343,True,186.0,2.922,334,Run,0.0,1,0,0
Evening Run,Run,2023-07-27T23:59:56Z,8,85.7,187.1,4.892,3106.2,635,True,196.0,6.138,635,Run,0.0,5,4,0
Evening Run,Run,2023-07-27T23:29:35Z,2,79.4,140.2,3.016,1622.6,538,True,160.0,3.547,538,Run,2.8,2,0,0
Evening Run,Run,2023-07-27T00:23:42Z,2,83.2,140.7,3.075,1666.9,542,True,155.0,3.521,542,Run,0.0,1,0,0
Evening Run,Run,2023-07-26T01:46:53Z,1,84.6,166.5,2.801,1613.3,576,True,173.0,3.645,576,Run,0.0,3,1,0
Evening Run,Run,2023-07-26T01:18:35Z,1,88.2,173.5,4.21,3069.1,1100,True,196.0,5.197,729,Run,0.0,3,8,3
Evening Run,Run,2023-07-26T00:49:59Z,2,84.1,147.9,3.024,2189.4,1016,True,166.0,4.09,724,Run,2.0,4,0,0
Evening Run,Run,2023-07-24T23:33:46Z,6,83.5,168.9,3.308,8052.6,2435,True,186.0,4.056,2434,Run,3.2,5,4,2
Morning Run,Run,2023-07-23T13:52:00Z,1,83.2,154.8,3.096,16161.6,5341,True,182.0,4.828,5220,Run,11.1,7,2,0
Evening Run,Run,2023-07-21T23:54:03Z,1,82.6,165.0,3.019,13222.8,4675,True,187.0,4.132,4380,Run,3.6,2,2,1
Evening Run,Run,2023-07-21T00:27:30Z,1,84.7,166.7,3.446,6447.2,2646,True,187.0,6.266,1871,Run,0.0,2,15,5
Evening Run,Run,2023-07-20T00:57:50Z,1,81.9,166.4,2.877,14168.2,5215,True,190.0,4.664,4924,Run,8.6,10,0,0
Evening Run,Run,2023-07-18T23:25:02Z,1,85.3,172.6,3.534,6457.1,2114,True,198.0,4.546,1827,Run,6.3,5,1,1
Morning Run,Run,2023-07-17T12:20:42Z,2,82.1,162.1,2.946,13033.5,4629,True,187.0,4.351,4424,Run,4.4,6,0,0
Morning Run,Run,2023-07-15T12:13:46Z,1,81.5,166.4,2.829,12231.1,4447,True,186.0,3.83,4323,Run,5.7,2,0,0
Evening Run,Run,2023-07-13T23:35:57Z,1,83.3,172.4,2.892,12893.7,8181,True,199.0,5.218,4458,Run,6.6,3,10,5
Evening Run,Run,2023-07-12T23:44:05Z,1,82.7,171.0,3.013,9726.8,3538,True,195.0,5.62,3228,Run,0.0,6,0,0
Evening Run,Run,2023-07-11T23:05:13Z,2,83.3,146.8,3.045,6747.3,2727,True,181.0,5.34,2216,Run,0.0,6,0,0
Morning Run,Run,2023-07-04T13:50:15Z,1,83.4,142.3,2.419,4695.2,3824,True,180.0,4.52,1941,Run,110.6,10,0,0
Morning Run,Run,2023-07-03T13:25:35Z,1,82.5,153.0,2.759,3630.4,2177,True,177.0,4.68,1316,Run,85.7,6,0,0
Afternoon Run,Run,2023-06-30T19:10:18Z,1,84.7,138.2,2.964,6497.3,2429,True,170.0,3.724,2192,Run,0,2,0,0
Evening Run,Run,2023-06-30T00:21:53Z,1,82.5,150.6,2.941,9742.1,3411,True,178.0,5.07,3313,Run,8.0,2,1,0
Evening Run,Run,2023-06-29T00:11:16Z,1,83.4,158.8,2.896,9679.9,3782,True,179.0,4.293,3343,Run,3.5,6,0,0
Evening Run,Run,2023-06-26T23:33:26Z,6,83.5,152.6,3.02,5242.4,1801,True,168.0,3.598,1736,Run,2.1,3,4,0
Afternoon Run,Run,2023-06-22T21:24:47Z,1,56.8,100.4,1.302,222.7,244,True,131.0,1.27,171,Run,0.0,3,0,0
Afternoon Run,Run,2023-06-20T19:15:58Z,1,84.1,161.6,3.124,15130.6,5636,True,194.0,4.464,4844,Run,10.7,6,1,0
Evening Run,Run,2023-06-19T23:39:16Z,2,83.5,140.2,2.869,5176.3,2154,True,170.0,3.974,1804,Run,0.0,4,0,0
Morning Run,Run,2023-06-19T14:29:50Z,1,82.6,162.8,2.931,12369.5,4342,True,182.0,4.504,4220,Run,10.2,5,1,0
Morning Run,Run,2023-06-18T13:33:40Z,15,86.6,147.8,3.991,3180.9,797,True,159.0,5.131,797,Run,0.0,8,0,0
Evening Run,Run,2023-06-17T01:49:56Z,1,83.9,171.8,2.895,2422.8,837,True,180.0,4.155,837,Run,0.0,8,0,0
Evening Run,Run,2023-06-17T01:04:31Z,1,85.1,170.9,3.536,8061.5,2506,True,201.0,4.423,2280,Run,0.0,9,3,2
Evening Run,Run,2023-06-17T00:45:58Z,2,83.8,137.9,2.957,1617.4,547,True,146.0,3.478,547,Run,0.0,8,0,0
Evening Run,Run,2023-06-16T01:08:54Z,2,83.6,149.9,2.995,10457.0,4100,True,166.0,4.533,3492,Run,5.0,14,0,0
Evening Run,Run,2023-06-14T01:49:40Z,1,83.2,163.7,2.892,1240.5,429,True,177.0,5.202,429,Run,0.0,4,0,0
Evening Run,Run,2023-06-14T00:47:24Z,1,84.8,164.7,3.328,11990.5,3696,True,179.0,5.032,3603,Run,0.0,7,9,3
Evening Run,Run,2023-06-14T00:32:37Z,1,83.5,131.9,2.82,1990.6,730,True,146.0,3.352,706,Run,0.0,4,0,0
Evening Run,Run,2023-06-12T23:32:45Z,4,83.4,162.9,3.072,6401.8,2088,True,184.0,3.794,2084,Run,2.1,10,2,2
Morning Run,Run,2023-06-12T13:20:25Z,2,83.2,158.7,2.936,12497.9,4709,True,178.0,4.402,4257,Run,10.1,14,0,0
Morning Run,Run,2023-06-10T13:16:28Z,2,83.5,160.1,3.08,11286.6,3806,True,183.0,5.134,3664,Run,10.1,9,1,1
Evening Run,Run,2023-06-08T23:32:25Z,1,83.9,148.5,2.899,18589.3,6929,True,192.0,5.155,6413,Run,3.0,11,6,0
Evening Run,Run,2023-06-08T00:03:26Z,1,83.9,165.1,3.148,19329.3,6304,True,185.0,5.478,6140,Run,10.7,11,2,0
Lunch Run,Run,2023-06-05T16:15:00Z,1,82.7,167.4,2.664,3231.1,1269,True,180.0,3.182,1213,Run,0.0,6,1,0
Morning Run,Run,2023-06-05T15:09:54Z,1,84.6,163.2,3.253,11328.8,3690,True,185.0,4.812,3483,Run,0.0,11,14,5
Morning Run,Run,2023-06-05T14:44:19Z,1,83.1,143.7,2.838,3223.9,1136,True,153.0,3.796,1136,Run,0.0,4,0,0
Evening Run,Run,2023-06-05T01:46:53Z,2,83.9,148.7,3.055,1704.8,572,True,169.0,3.659,558,Run,0.0,4,0,0
Evening Run,Run,2023-06-04T00:56:46Z,2,83.5,151.4,2.909,4846.1,1744,True,173.0,4.239,1666,Run,0.0,4,2,2
Afternoon Run,Run,2023-06-03T22:58:11Z,2,84.8,143.2,3.191,1815.8,587,True,156.0,3.663,569,Run,0.0,4,0,0
Morning Run,Run,2023-06-02T13:54:47Z,1,82.8,163.3,2.988,12905.5,5195,True,184.0,4.442,4319,Run,10.6,6,0,0
Morning Run,Run,2023-06-01T14:04:00Z,1,82.6,157.5,2.766,3228.1,1347,True,170.0,3.393,1167,Run,0.0,8,2,1
Morning Run,Run,2023-06-01T13:17:46Z,1,84.8,157.1,3.667,6524.5,2373,True,191.0,4.684,1779,Run,0.0,8,15,5
Morning Run,Run,2023-06-01T12:34:12Z,2,83.2,144.6,2.918,3224.0,1314,True,174.0,3.58,1105,Run,0.0,5,1,0
Morning Run,Run,2023-05-29T14:54:55Z,1,82.5,165.5,2.841,963.2,339,True,180.0,3.334,339,Run,0.0,5,1,0
Morning Run,Run,2023-05-29T13:55:11Z,2,84.3,163.7,3.419,9678.3,3432,True,190.0,4.503,2831,Run,4.6,12,2,0
Morning Run,Run,2023-05-27T14:36:25Z,1,84.3,164.7,3.309,16124.0,5480,True,189.0,4.71,4873,Run,10.3,13,1,1
Morning Run,Run,2023-05-25T14:30:46Z,2,83.0,164.3,3.063,12895.9,5757,True,180.0,4.115,4210,Run,2.3,12,1,0
Afternoon Run,Run,2023-05-24T20:42:59Z,2,83.5,161.7,3.302,9678.6,3765,True,180.0,4.834,2931,Run,2.9,4,0,0
Morning Run,Run,2023-05-23T15:16:26Z,2,84.0,139.5,2.617,3248.1,2122,True,169.0,3.125,1241,Run,0.0,7,0,0
Morning Run,Run,2023-05-22T13:53:47Z,2,82.7,162.0,2.898,12879.5,4656,True,181.0,5.115,4444,Run,8.5,13,2,1
Afternoon Run,Run,2023-05-20T19:29:46Z,1,82.6,168.0,2.932,13861.2,5515,True,188.0,4.375,4728,Run,6.9,8,0,0
Morning Run,Run,2023-05-17T13:34:32Z,1,83.0,168.8,2.963,9677.8,5121,True,190.0,4.019,3266,Run,0.0,6,0,0
Morning Run,Run,2023-05-16T12:24:28Z,1,83.0,162.1,2.972,12897.6,4595,True,188.0,4.494,4340,Run,0.0,11,1,0
Evening Run,Run,2023-05-16T00:06:20Z,2,82.2,159.3,2.899,1965.8,688,True,180.0,3.56,678,Run,5.0,2,0,0
Evening Run,Run,2023-05-13T23:56:34Z,2,83.0,150.5,3.035,9670.5,3489,True,172.0,5.454,3186,Run,3.6,12,1,0
Evening Run,Run,2023-05-13T00:57:01Z,1,82.1,155.6,3.293,6684.8,2030,True,185.0,6.014,2030,Run,3.3,0,0,0
Evening Run,Run,2023-05-09T01:39:01Z,1,84.5,165.4,3.443,6800.9,2074,True,177.0,6.707,1975,Run,17.0,1,0,0
Afternoon Run,Run,2023-05-06T23:21:02Z,1,84.5,166.9,3.32,8986.4,3676,True,193.0,5.186,2707,Run,13.3,0,0,0
Afternoon Run,Run,2023-04-27T23:48:57Z,1,,,3.875,6455.7,1931,False,,8.008,1666,Run,11.8,9,1,1
Evening Run,Run,2023-04-26T02:29:54Z,2,85.3,163.8,3.26,12896.9,4457,True,190.0,5.254,3956,Run,23.6,0,1,1
Evening Run,Run,2023-04-25T02:37:14Z,1,85.9,170.4,3.515,12900.0,5104,True,196.0,5.272,3670,Run,2.7,9,3,1
Evening Run,Run,2023-04-24T01:15:57Z,1,85.6,148.7,3.449,6757.5,2228,True,177.0,5.337,1959,Run,0.0,7,3,1
Evening Run,Run,2023-04-22T01:23:22Z,1,85.2,142.1,3.166,9712.6,3921,True,183.0,4.992,3068,Run,15.9,10,1,0
Evening Run,Run,2023-04-21T01:13:32Z,2,85.3,157.1,3.001,12130.3,6215,True,182.0,7.547,4042,Run,31.0,6,0,0
Evening Run,Run,2023-04-20T02:43:44Z,3,86.1,162.7,3.318,6765.9,2081,True,186.0,6.134,2039,Run,10.6,0,0,0
Evening Run,Run,2023-04-20T01:26:15Z,1,85.3,149.3,3.23,2219.0,946,True,166.0,3.824,687,Run,0.0,0,0,0
Evening Ride,Ride,2023-04-19T01:48:46Z,1,,139.0,0.0,0.0,3625,True,185.0,0.0,3625,Ride,0,0,0,0
Evening Run,Run,2023-04-18T02:51:44Z,1,84.2,175.3,3.012,12893.0,4286,True,195.0,3.645,4280,Run,0.0,0,0,0
Evening Run,Run,2023-04-17T01:06:20Z,1,84.2,152.5,3.06,12881.2,4361,True,192.0,6.078,4209,Run,20.0,8,2,0
Afternoon Run,Run,2023-04-15T00:09:37Z,2,85.6,149.6,3.157,13075.7,6756,True,187.0,5.452,4142,Run,24.8,13,0,0
Evening Run,Run,2023-04-13T01:35:52Z,1,85.0,160.4,3.037,12896.3,4319,True,184.0,4.14,4247,Run,0.0,8,0,0
Evening Run,Run,2023-04-12T01:00:51Z,1,84.8,159.5,3.034,12892.1,4861,True,180.0,4.527,4249,Run,11.9,9,0,0
Evening Run,Run,2023-04-11T02:25:21Z,1,85.0,130.3,2.923,3390.5,1259,True,156.0,3.49,1160,Run,0.0,9,1,0
Evening Run,Run,2023-04-11T02:11:14Z,1,87.8,118.0,3.687,1644.4,446,True,127.0,5.938,446,Run,0.0,5,0,0
Evening Run,Run,2023-04-11T01:55:21Z,1,87.1,124.8,4.072,1661.5,408,True,137.0,4.647,408,Run,0.0,5,0,0
Evening Run,Run,2023-04-11T01:47:19Z,1,87.3,131.4,4.025,1654.3,411,True,144.0,4.644,411,Run,0.0,5,0,0
Evening Run,Run,2023-04-11T01:39:10Z,1,87.0,136.0,3.945,1625.3,412,True,151.0,5.068,412,Run,0.0,5,0,0
Evening Run,Run,2023-04-11T01:30:58Z,1,86.6,134.3,3.998,1651.2,413,True,143.0,4.714,413,Run,0.0,5,0,0
Evening Run,Run,2023-04-11T01:22:47Z,1,86.8,132.9,3.954,1644.7,416,True,143.0,4.649,416,Run,0.0,5,0,0
Afternoon Run,Run,2023-04-11T00:48:42Z,1,84.0,145.5,2.916,1819.5,624,True,171.0,3.417,624,Run,0.0,8,0,0
Evening Run,Run,2023-04-09T01:22:07Z,1,83.4,150.8,3.046,19384.2,6796,True,181.0,5.618,6363,Run,32.5,17,1,0
Evening Run,Run,2023-04-07T02:39:03Z,1,86.4,180.8,2.687,1617.7,607,True,194.0,3.126,602,Run,0.0,4,0,0
Evening Run,Run,2023-04-07T02:07:48Z,1,85.3,169.2,3.647,4402.5,1207,True,195.0,4.262,1207,Run,0.0,5,0,0
Evening Run,Run,2023-04-07T01:20:08Z,1,85.5,187.8,3.797,8669.0,2283,True,203.0,4.885,2283,Run,0.0,8,0,0
Afternoon Run,Run,2023-04-07T00:28:11Z,1,84.4,158.9,3.03,1648.2,556,True,171.0,3.664,544,Run,0.0,4,0,0
Afternoon Run,Run,2023-04-06T00:53:55Z,1,84.5,161.9,3.078,12880.0,4244,True,181.0,3.866,4184,Run,0.0,9,0,0
Evening Run,Run,2023-04-05T01:39:27Z,1,85.6,163.3,2.829,1623.7,574,True,171.0,3.32,574,Run,0.0,7,0,0
Afternoon Run,Run,2023-04-05T00:42:52Z,1,87.0,151.6,3.794,9671.0,2549,True,175.0,4.695,2549,Run,0.0,10,2,0
Afternoon Run,Run,2023-04-05T00:11:59Z,1,85.9,153.4,2.898,1628.8,562,True,177.0,3.428,562,Run,0.0,6,0,0
Evening Run,Run,2023-04-04T01:28:58Z,1,84.0,166.3,3.074,11277.3,3669,True,186.0,3.665,3669,Run,0.0,8,1,0
Evening Run,Run,2023-04-04T01:17:25Z,1,84.7,149.2,3.037,1621.7,534,True,170.0,3.448,534,Run,0.0,5,0,0
Afternoon Run,Run,2023-04-01T23:29:45Z,1,83.1,150.0,2.633,1730.1,724,True,167.0,3.569,657,Run,0.0,4,0,0
Afternoon Run,Run,2023-04-01T22:36:09Z,1,88.0,161.4,4.33,3100.5,716,True,198.0,5.192,716,Run,0.0,8,4,0
Afternoon Run,Run,2023-04-01T21:53:28Z,1,83.8,150.0,3.08,1860.0,604,True,166.0,3.597,604,Run,0.0,6,0,0
Afternoon Run,Run,2023-04-01T00:20:20Z,1,83.9,145.2,2.983,3225.1,1144,True,168.0,4.967,1081,Run,0.0,10,0,0
Evening Run,Run,2023-03-31T01:05:53Z,1,83.4,163.7,2.97,9666.6,4270,True,184.0,4.435,3255,Run,16.6,8,0,0
Evening Run,Run,2023-03-30T03:52:25Z,1,83.8,156.6,2.612,1619.2,620,True,174.0,3.573,620,Run,0.0,6,0,0
Evening Run,Run,2023-03-30T03:25:31Z,1,91.7,160.2,4.66,3098.9,1262,True,175.0,5.75,665,Run,0.0,8,0,0
Evening Run,Run,2023-03-30T02:40:24Z,4,85.6,151.9,2.902,1561.2,562,True,177.0,3.631,538,Run,2.9,7,0,0
Evening Ride,Ride,2023-03-29T02:24:59Z,1,,147.8,0.0,0.0,4311,True,178.0,0.0,4311,Ride,0,6,0,0
Afternoon Run,Run,2023-03-28T00:00:54Z,1,84.2,168.9,3.048,16466.9,6300,True,186.0,3.99,5402,Run,12.6,11,0,0
Afternoon Run,Run,2023-03-24T22:56:50Z,1,83.5,161.1,2.98,16102.5,5970,True,188.0,5.14,5403,Run,17.5,18,0,0
Evening Run,Run,2023-03-23T03:09:42Z,1,84.4,178.4,3.004,3228.9,1075,True,188.0,3.816,1075,Run,0.0,11,0,0
Evening Run,Run,2023-03-23T02:47:08Z,1,87.9,181.1,4.047,1659.2,410,True,193.0,5.176,410,Run,0.0,4,0,0
Evening Run,Run,2023-03-23T02:30:52Z,1,86.8,176.1,3.904,3326.5,852,True,190.0,4.586,852,Run,0.0,7,0,0
Evening Run,Run,2023-03-23T02:14:35Z,1,87.2,156.4,3.839,3305.1,861,True,178.0,4.483,861,Run,0.0,8,0,0
Evening Run,Run,2023-03-23T01:36:02Z,1,85.3,144.5,2.816,3229.8,1202,True,160.0,3.528,1147,Run,0.0,8,0,0
Afternoon Run,Run,2023-03-22T00:40:08Z,1,83.6,162.2,2.958,16251.9,5494,True,177.0,3.585,5494,Run,0,10,0,0
Morning Run,Run,2023-03-20T18:54:17Z,1,83.9,154.7,2.91,5663.7,2295,True,183.0,4.478,1946,Run,118.0,11,1,0
Lunch Run,Run,2023-03-17T21:58:41Z,2,52.8,116.6,1.019,10711.5,19609,True,170.0,1.837,10508,Run,1392.2,3,0,0
Morning Run,Run,2023-03-15T17:35:44Z,2,84.2,149.9,2.989,18505.7,9376,True,171.0,5.047,6191,Run,132.2,19,4,0
Evening Run,Run,2023-03-15T04:07:31Z,1,84.3,153.4,3.253,5198.0,3819,True,179.0,5.365,1598,Run,57.4,13,3,0
Evening Ride,Ride,2023-03-13T01:37:35Z,1,,141.7,0.0,0.0,4821,True,170.0,0.0,4821,Ride,0,9,0,0
Night Run,Run,2023-03-12T05:48:35Z,1,83.7,142.3,2.968,16040.1,5542,True,160.0,5.559,5405,Run,20.5,19,0,0
Afternoon Run,Run,2023-03-11T00:57:50Z,1,83.2,148.7,2.807,15204.2,5729,True,173.0,3.491,5417,Run,0,10,0,0
Evening Run,Run,2023-03-09T03:41:45Z,1,85.7,152.9,3.018,1753.7,581,True,163.0,3.485,581,Run,0.0,4,0,0
Evening Run,Run,2023-03-09T03:26:40Z,1,88.7,158.8,4.175,1670.1,400,True,168.0,5.874,400,Run,0.0,4,1,0
Evening Run,Run,2023-03-09T03:18:30Z,1,88.0,147.8,4.005,1646.2,411,True,154.0,5.706,411,Run,0.0,4,0,0
Evening Run,Run,2023-03-09T03:10:23Z,1,88.3,147.6,4.014,1658.0,413,True,158.0,5.046,413,Run,0.0,4,0,0
Evening Run,Run,2023-03-09T03:01:57Z,1,88.2,143.8,4.014,1681.7,419,True,151.0,4.82,419,Run,0.0,4,0,0
Evening Run,Run,2023-03-09T02:53:43Z,1,88.9,139.0,4.051,1677.2,414,True,154.0,5.032,414,Run,0.0,2,0,0
Evening Run,Run,2023-03-09T02:13:53Z,1,85.5,151.8,2.905,3222.1,1109,True,159.0,3.288,1109,Run,0.0,6,0,0
Afternoon Run,Run,2023-03-08T01:51:15Z,1,84.1,172.0,3.01,16264.0,5704,True,194.0,5.212,5403,Run,17.7,14,0,0
Lunch Run,Run,2023-03-05T19:43:29Z,2,85.2,150.0,3.03,21827.8,9531,True,175.0,5.937,7203,Run,185.7,20,4,1
Afternoon Run,Run,2023-03-03T00:44:21Z,1,82.8,156.9,2.932,15867.4,5892,True,181.0,4.032,5412,Run,14.5,16,0,0
Evening Run,Run,2023-03-02T03:37:51Z,3,84.2,173.4,2.897,3227.7,1121,True,187.0,3.539,1114,Run,0.0,8,0,0
Evening Run,Run,2023-03-02T03:18:35Z,1,87.1,167.2,3.931,3301.8,840,True,182.0,4.831,840,Run,0.0,8,0,0
Evening Run,Run,2023-03-02T03:02:07Z,1,86.7,155.5,3.908,3282.5,840,True,167.0,4.752,840,Run,0.0,6,0,0
Evening Run,Run,2023-03-02T02:24:27Z,1,84.9,155.9,2.987,3229.3,1081,True,177.0,3.397,1081,Run,0.0,7,0,0
Afternoon Run,Run,2023-03-01T00:58:54Z,1,83.1,160.9,2.931,15872.5,5614,True,184.0,5.17,5415,Run,26.8,15,4,0
Evening Run,Run,2023-02-28T02:52:52Z,1,82.8,162.4,2.782,15071.7,5465,True,178.0,4.235,5418,Run,0,11,0,0
Morning Run,Run,2023-02-25T18:31:24Z,3,70.8,137.1,1.038,9952.6,9662,True,182.0,3.762,9591,Run,469.1,16,0,0
Evening Run,Run,2023-02-24T02:18:43Z,1,85.3,168.3,2.751,15000.2,5557,True,188.0,4.309,5453,Run,0,4,0,0
Afternoon Run,Run,2023-02-22T01:17:00Z,1,84.4,169.2,2.944,15921.9,5647,True,184.0,6.426,5408,Run,23.0,20,3,0
Morning Run,Run,2023-02-19T15:25:46Z,1,82.1,152.3,2.518,19133.8,8268,True,179.0,4.02,7598,Run,582.5,23,3,0
Evening Run,Run,2023-02-17T02:46:20Z,1,83.5,152.2,2.997,10811.6,3659,True,171.0,3.669,3608,Run,0,16,0,0
Evening Run,Run,2023-02-16T02:05:25Z,1,84.5,164.3,3.043,11278.0,3950,True,192.0,4.734,3706,Run,12.8,16,0,0
Afternoon Run,Run,2023-02-15T00:35:35Z,2,85.3,167.4,3.641,3226.0,886,True,198.0,4.435,886,Run,17.6,12,0,0
Afternoon Run,Run,2023-02-15T00:19:04Z,2,85.8,147.8,3.765,3222.9,856,True,172.0,4.35,856,Run,17.6,14,3,1
Afternoon Run,Run,2023-02-14T23:50:25Z,1,84.4,146.4,3.223,1627.4,511,True,175.0,3.901,505,Run,8.8,8,2,1
Morning Swim,Swim,2023-02-12T15:29:14Z,1,31.6,155.0,0.804,714.7,889,True,155.0,2.813,889,Swim,4.5,11,0,0
Morning Run,Run,2023-02-12T15:07:27Z,1,86.7,146.2,3.055,864.7,293,True,174.0,3.958,283,Run,0.0,5,0,0
Afternoon Swim,Swim,2023-02-10T23:23:33Z,1,28.2,,0.482,1783.1,3738,False,,1.789,3703,Swim,0,8,0,0
Night Ride,Ride,2023-02-10T05:04:55Z,1,,134.1,0.0,0.0,2729,True,158.0,0.0,2729,Ride,0,6,0,0
Evening Run,Run,2023-02-09T04:11:05Z,2,86.8,174.4,2.692,1687.8,636,True,185.0,3.575,627,Run,0.0,11,0,0
Evening Run,Run,2023-02-09T03:43:42Z,1,88.0,188.0,3.874,3242.6,837,True,201.0,4.471,837,Run,0.0,13,0,0
Evening Run,Run,2023-02-09T03:26:07Z,1,87.6,166.1,3.832,3249.1,848,True,189.0,4.252,848,Run,0.0,10,0,0
Evening Run,Run,2023-02-09T03:22:08Z,1,90.6,156.4,4.58,407.7,89,True,162.0,5.154,89,Run,0.0,6,0,0
Evening Run,Run,2023-02-09T03:20:06Z,1,80.8,150.7,4.376,406.9,93,True,168.0,4.826,93,Run,0.0,6,0,0
Evening Run,Run,2023-02-09T02:43:19Z,1,87.0,148.3,3.228,1610.8,499,True,175.0,3.804,499,Run,0.0,7,0,0
Evening Run,Run,2023-02-08T04:35:56Z,1,86.2,169.3,3.364,12123.2,3764,True,189.0,4.364,3604,Run,0.0,13,0,0
Morning Run,Run,2023-02-05T15:10:02Z,2,79.9,162.5,5.597,25985.8,4822,True,192.0,17.002,4643,Run,341.2,21,0,0
Morning Run,Run,2023-02-05T14:04:06Z,1,83.5,159.1,3.009,1832.4,613,True,179.0,4.775,609,Run,10.3,6,0,0
Afternoon Run,Run,2023-02-03T00:43:19Z,3,85.3,165.0,3.381,12915.8,4861,True,181.0,5.38,3820,Run,34.0,16,1,1
Evening Run,Run,2023-02-02T04:54:11Z,1,86.9,138.0,3.1,1822.9,588,True,151.0,3.824,588,Run,0.0,4,0,0
Evening Run,Run,2023-02-02T04:50:58Z,1,100.7,115.1,5.766,207.6,36,True,133.0,6.545,36,Run,0.0,2,0,0
Evening Run,Run,2023-02-02T04:44:59Z,1,92.7,139.2,4.438,1034.1,233,True,148.0,5.732,233,Run,0.0,2,3,0
Evening Run,Run,2023-02-02T04:37:52Z,1,83.1,135.4,4.681,252.8,128,True,147.0,6.198,54,Run,0.0,2,0,0
Evening Run,Run,2023-02-02T04:33:45Z,1,92.8,143.1,4.422,1021.4,231,True,152.0,5.475,231,Run,0.0,2,4,1
Evening Run,Run,2023-02-02T04:27:47Z,1,97.1,127.9,5.327,197.1,37,True,142.0,6.923,37,Run,0.0,2,0,0
Evening Run,Run,2023-02-02T04:22:19Z,1,92.7,147.6,4.43,1014.5,229,True,160.0,5.646,229,Run,0.0,3,5,2
Evening Run,Run,2023-02-02T03:32:24Z,3,87.2,154.0,3.146,1931.5,1054,True,174.0,5.1,614,Run,3.1,6,0,0
Evening Ride,Ride,2023-02-01T03:23:18Z,1,,146.4,0.0,0.0,3604,True,177.0,0.0,3604,Ride,0,9,0,0
Evening Run,Run,2023-01-31T02:45:22Z,1,85.7,171.9,3.433,12373.3,3685,True,191.0,4.258,3604,Run,14.0,12,8,1
Threesome scooter😝😝😝,Run,2023-01-29T06:55:17Z,1,,,26.822,96533.6,3599,False,,0,3599,Run,0,9,0,0
Morning Ride,Ride,2023-01-28T15:23:46Z,4,,131.9,5.448,86494.4,21050,True,163.0,12.875,15876,Ride,701.5,19,29,3
Afternoon Run,Run,2023-01-26T23:40:40Z,1,85.2,157.9,3.49,9673.2,2977,True,188.0,4.696,2772,Run,18.5,10,1,0
Evening Swim,Swim,2023-01-26T03:07:51Z,1,25.0,,0.557,2674.6,5293,False,,1.029,4804,Swim,0,7,0,0
Evening Ride,Ride,2023-01-25T02:59:30Z,1,,146.1,0.0,0.0,3857,True,184.0,0.0,3857,Ride,0,8,0,0
Evening Swim,Swim,2023-01-24T03:17:27Z,1,22.4,,0.554,2948.9,5328,False,,0.879,5322,Swim,0,7,0,0
Night Ride,Ride,2023-01-23T05:07:26Z,1,,128.8,0.0,0.0,2719,True,152.0,0.0,2719,Ride,0,11,0,0
Morning Run,Run,2023-01-21T18:30:40Z,1,86.8,141.4,3.735,4851.9,1389,True,169.0,4.752,1299,Run,31.0,9,0,0
Morning Ride,Ride,2023-01-21T16:52:27Z,1,,133.5,5.537,27152.8,5680,True,174.0,13.554,4904,Ride,398.0,11,131,61
